X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
2020.507	41.94	10.22	16.74	14.96	11.71	10.76	5.41
2020.510	41.85	10.32	16.75	14.94	11.71	10.75	5.40
2020.512	41.76	10.42	16.74	14.99	11.70	10.73	5.38
2020.515	41.67	10.50	16.71	15.04	11.67	10.75	5.38
2020.518	41.61	10.54	16.69	15.08	11.70	10.72	5.37
2020.521	41.60	10.55	16.60	15.17	11.72	10.71	5.37
2020.523	41.60	10.45	16.64	15.21	11.74	10.71	5.37
2020.526	41.60	10.43	16.57	15.29	11.74	10.73	5.36
2020.529	41.60	10.42	16.46	15.41	11.72	10.76	5.36
2020.532	41.60	10.41	16.26	15.60	11.71	10.78	5.35
2020.534	41.61	10.39	16.21	15.65	11.71	10.81	5.34
2020.537	41.61	10.38	16.21	15.64	11.72	10.83	5.33
2020.540	41.61	10.37	16.19	15.66	11.73	10.85	5.32
2020.542	41.61	10.35	16.16	15.68	11.74	10.86	5.31
2020.545	41.61	10.34	16.14	15.70	11.75	10.88	5.31
2020.548	41.61	10.32	16.15	15.69	11.76	10.90	5.33
2020.551	41.61	10.37	16.10	15.69	11.76	10.91	5.35
2020.553	41.61	10.34	16.13	15.65	11.79	10.93	5.37
2020.556	41.61	10.29	16.17	15.67	11.77	10.94	5.42
2020.559	41.62	10.28	16.19	15.64	11.77	10.98	5.43
2020.562	41.62	10.26	16.21	15.64	11.74	11.02	5.45
2020.564	41.59	10.27	16.21	15.62	11.73	11.06	5.47
2020.567	41.46	10.41	16.19	15.61	11.79	11.05	5.46
2020.570	41.44	10.42	16.19	15.59	11.82	11.06	5.45
2020.573	41.42	10.43	16.19	15.63	11.79	11.05	5.45
2020.575	41.48	10.37	16.19	15.65	11.81	11.03	5.45
2020.578	41.49	10.35	16.19	15.65	11.81	11.04	5.44
2020.581	41.50	10.33	16.20	15.62	11.85	11.04	5.44
2020.584	41.51	10.32	16.21	15.58	11.88	11.04	5.45
2020.586	41.53	10.30	16.22	15.59	11.87	11.02	5.47
2020.589	41.54	10.28	16.22	15.64	11.82	10.96	5.54
2020.592	41.55	10.27	16.23	15.64	11.82	11.01	5.49
2020.595	41.57	10.24	16.23	15.64	11.82	11.03	5.46
2020.597	41.58	10.23	16.24	15.64	11.82	11.05	5.43
2020.600	41.59	10.21	16.25	15.65	11.82	11.07	5.41
2020.603	41.61	10.19	16.25	15.72	11.75	11.06	5.40
2020.605	41.62	10.18	16.26	15.82	11.67	11.05	5.39
2020.608	41.64	10.19	16.22	15.82	11.70	11.03	5.39
2020.611	41.64	10.41	15.99	15.83	11.69	11.02	5.38
2020.614	41.64	10.41	16.00	15.84	11.67	11.04	5.38
2020.616	41.64	10.41	16.00	15.85	11.65	11.05	5.38
2020.619	41.64	10.40	16.00	15.84	11.64	11.06	5.38
2020.622	41.72	10.32	16.00	15.81	11.67	11.07	5.37
2020.625	41.74	10.30	16.00	15.76	11.72	11.06	5.37
2020.627	41.75	10.29	16.01	15.67	11.81	11.06	5.37
2020.630	41.76	10.28	16.01	15.65	11.84	11.05	5.37
2020.633	41.78	10.26	16.01	15.65	11.85	11.12	5.29
