X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.754	52.77	67.52	79.80	93.38	102.65	113.30	120.66
0.756	52.78	67.49	79.80	93.38	102.65	113.30	120.66
0.759	52.79	67.45	79.80	93.38	102.65	113.30	120.66
0.762	52.80	67.41	79.80	93.38	102.65	113.30	120.66
0.764	52.81	67.34	79.80	93.38	102.65	113.30	120.66
0.767	52.82	67.30	79.80	93.38	102.65	113.30	120.66
0.770	52.83	67.28	79.80	93.38	102.65	113.30	120.66
0.773	52.84	67.33	79.80	93.38	102.65	113.30	120.66
0.775	52.85	67.37	79.80	93.38	102.65	113.30	120.66
0.778	52.86	67.42	79.80	93.38	102.65	113.30	120.66
0.781	52.87	67.47	79.80	93.38	102.65	113.30	120.66
0.784	52.88	67.51	79.80	93.38	102.65	113.30	120.66
0.786	52.89	67.56	79.80	93.38	102.65	113.30	120.66
0.789	52.89	67.61	79.80	93.38	102.65	113.30	120.66
0.792	52.91	67.65	79.80	93.39	102.65	113.30	120.66
0.795	52.91	67.70	79.80	93.41	102.65	113.30	120.66
0.797	52.93	67.78	79.80	93.44	102.65	113.30	120.66
0.800	52.94	67.83	79.80	93.46	102.65	113.30	120.66
0.803	52.95	67.87	79.80	93.50	102.65	113.30	120.66
0.806	52.96	67.92	79.80	93.53	102.65	113.30	120.66
0.808	52.97	67.96	79.80	93.55	102.65	113.30	120.66
0.811	52.98	68.00	79.80	93.57	102.65	113.30	120.66
0.814	52.98	68.04	79.80	93.62	102.65	113.30	120.66
0.816	52.99	68.08	79.80	93.64	102.65	113.30	120.66
0.819	53.00	68.12	79.80	93.66	102.65	113.30	120.66
0.822	53.01	68.20	79.80	93.71	102.65	113.30	120.66
0.825	53.02	68.24	79.80	93.73	102.65	113.30	120.66
0.827	53.03	68.28	79.80	93.76	102.65	113.30	120.66
0.830	53.04	68.32	79.80	93.78	102.65	113.30	120.66
0.833	53.05	68.36	79.80	93.82	102.65	113.30	120.66
0.836	53.05	68.40	79.81	93.85	102.65	113.30	120.66
0.838	53.05	68.44	79.81	93.87	102.65	113.30	120.66
0.841	53.06	68.48	79.81	93.92	102.65	113.30	120.66
0.844	53.06	68.52	79.82	93.94	102.65	113.30	120.66
0.847	53.06	68.56	79.83	93.96	102.65	113.30	120.66
0.849	53.07	68.64	79.83	93.94	102.65	113.30	120.66
0.852	53.07	68.68	79.84	93.92	102.65	113.30	120.66
0.855	53.07	68.72	79.85	93.90	102.65	113.30	120.66
0.857	53.08	68.76	79.87	93.88	102.65	113.30	120.66
0.860	53.08	68.80	79.89	93.87	102.65	113.30	120.66
0.863	53.08	68.84	79.91	93.85	102.65	113.30	120.66
0.866	53.09	68.88	79.92	93.81	102.65	113.30	120.66
0.868	53.09	68.92	79.94	93.80	102.65	113.30	120.66
0.871	53.09	68.97	79.96	93.78	102.65	113.30	120.66
